Sample_ID,Year_Month_Code,Project_ID,CDFW_Vessel_Number,PacFIN_Species_Code,Sample_Number,Port,Capture_Date,Vessel,Fork_Length_mm,Sex,Maturity,Otoliths_Retained,Fin_Clip_Retained,Comments
202307-1012-28054-COPP-476,202307,1012,28054,COPP,476,Oxnard,7/13/2023,Mirage,394,F,1,No,Yes,Dave & Neosha assigned sample # 325
202307-1012-28054-COPP-477,202307,1012,28054,COPP,477,Oxnard,7/13/2023,Mirage,376,M,1,No,Yes,Dave & Neosha assigned sample # 326
202307-1012-28054-COPP-478,202307,1012,28054,COPP,478,Oxnard,7/13/2023,Mirage,405,M,1,No,Yes,Dave & Neosha assigned sample # 327
202307-1012-28054-COPP-479,202307,1012,28054,COPP,479,Oxnard,7/13/2023,Mirage,440,F,1,No,Yes,Dave & Neosha assigned sample # 328
202307-1012-28054-COPP-480,202307,1012,28054,COPP,480,Oxnard,7/13/2023,Mirage,333,M,0,No,Yes,Dave & Neosha assigned sample # 329
202307-1012-28054-COPP-481,202307,1012,28054,COPP,481,Oxnard,7/13/2023,Mirage,438,F,1,No,Yes,Dave & Neosha assigned sample # 330
202307-1012-28054-COPP-482,202307,1012,28054,COPP,482,Oxnard,7/13/2023,Mirage,423,M,1,No,Yes,Dave & Neosha assigned sample # 331
202307-1012-28054-COPP-483,202307,1012,28054,COPP,483,Oxnard,7/13/2023,Mirage,427,F,1,No,Yes,Dave & Neosha assigned sample # 332
202307-1012-28054-COPP-484,202307,1012,28054,COPP,484,Oxnard,7/13/2023,Mirage,379,M,1,No,Yes,Dave & Neosha assigned sample # 333
202307-1012-28054-COPP-485,202307,1012,28054,COPP,485,Oxnard,7/28/2023,Mirage,358,F,1,No,Yes,Dave & Neosha assigned sample # 334
202307-1012-28054-COPP-486,202307,1012,28054,COPP,486,Oxnard,7/28/2023,Mirage,413,F,1,No,Yes,Dave & Neosha assigned sample # 335
202307-1012-28054-COPP-487,202307,1012,28054,COPP,487,Oxnard,7/28/2023,Mirage,321,F,1,No,Yes,Dave & Neosha assigned sample # 336
202307-1012-28054-COPP-488,202307,1012,28054,COPP,488,Oxnard,7/28/2023,Mirage,365,M,1,No,Yes,Dave & Neosha assigned sample # 337
202307-1012-28054-COPP-489,202307,1012,28054,COPP,489,Oxnard,7/28/2023,Mirage,365,M,1,No,Yes,Dave & Neosha assigned sample # 338
202307-1012-28054-COPP-490,202307,1012,28054,COPP,490,Oxnard,7/28/2023,Mirage,388,M,1,No,Yes,Dave & Neosha assigned sample # 339
202307-1012-28054-COPP-491,202307,1012,28054,COPP,491,Oxnard,7/28/2023,Mirage,460,F,1,No,Yes,Dave & Neosha assigned sample # 340
202307-1012-28054-COPP-492,202307,1012,28054,COPP,492,Oxnard,7/28/2023,Mirage,396,F,1,No,Yes,Dave & Neosha assigned sample # 341
202307-1012-28054-COPP-493,202307,1012,28054,COPP,493,Oxnard,7/28/2023,Mirage,406,F,1,No,Yes,Dave & Neosha assigned sample # 342
202307-1012-28054-COPP-494,202307,1012,28054,COPP,494,Oxnard,7/28/2023,Mirage,349,F,1,No,Yes,Dave & Neosha assigned sample # 343
202307-1012-28054-COPP-495,202307,1012,28054,COPP,495,Oxnard,7/28/2023,Mirage,488,F,1,No,Yes,Dave & Neosha assigned sample # 344
202307-1012-28054-COPP-496,202307,1012,28054,COPP,496,Oxnard,7/28/2023,Mirage,304,M,0,No,Yes,Dave & Neosha assigned sample # 345
202307-1012-28054-COPP-497,202307,1012,28054,COPP,497,Oxnard,7/28/2023,Mirage,300,M,0,No,Yes,Dave & Neosha assigned sample # 346
202307-1012-28054-BLUR-498,202307,1012,28054,BLUR,498,Oxnard,7/28/2023,Mirage,295,F,1,No,Yes,Dave & Neosha assigned sample # 347
202307-1012-28054-BLUR-499,202307,1012,28054,BLUR,499,Oxnard,7/28/2023,Mirage,335,F,1,No,Yes,Dave & Neosha assigned sample # 348
202307-1012-28054-BLUR-500,202307,1012,28054,BLUR,500,Oxnard,7/28/2023,Mirage,275,F,1,No,Yes,Dave & Neosha assigned sample # 349
202307-1012-28054-BLUR-501,202307,1012,28054,BLUR,501,Oxnard,7/28/2023,Mirage,318,F,1,No,Yes,Dave & Neosha assigned sample # 350
202307-1012-28054-BLUR-502,202307,1012,28054,BLUR,502,Oxnard,7/28/2023,Mirage,340,F,1,No,Yes,Dave & Neosha assigned sample # 351
202307-1012-28054-BLUR-503,202307,1012,28054,BLUR,503,Oxnard,7/28/2023,Mirage,326,F,1,No,Yes,Dave & Neosha assigned sample # 352
202307-1012-28054-BLUR-504,202307,1012,28054,BLUR,504,Oxnard,7/28/2023,Mirage,328,F,1,No,Yes,Dave & Neosha assigned sample # 353
202307-1012-28054-BLUR-505,202307,1012,28054,BLUR,505,Oxnard,7/28/2023,Mirage,329,F,1,No,Yes,Dave & Neosha assigned sample # 354
202307-1012-28054-BLUR-506,202307,1012,28054,BLUR,506,Oxnard,7/28/2023,Mirage,357,F,1,No,Yes,Dave & Neosha assigned sample # 355
202307-1012-28054-BLUR-507,202307,1012,28054,BLUR,507,Oxnard,7/28/2023,Mirage,325,F,1,No,Yes,Dave & Neosha assigned sample # 356
202307-1012-28054-BLUR-508,202307,1012,28054,BLUR,508,Oxnard,7/28/2023,Mirage,283,F,1,No,Yes,Dave & Neosha assigned sample # 357
202307-1012-28054-BLUR-509,202307,1012,28054,BLUR,509,Oxnard,7/28/2023,Mirage,334,F,1,No,Yes,Dave & Neosha assigned sample # 358
202307-1012-28054-BLUR-510,202307,1012,28054,BLUR,510,Oxnard,7/28/2023,Mirage,338,F,1,No,Yes,Dave & Neosha assigned sample # 359
